time_ns,n,split,node1_consumers,node2_consumers
101328829,90000,7500,1,1
60752216,90000,7500,1,1
38024907,90000,7500,1,1
26572630,90000,7500,1,1
16391074,90000,7500,1,1
225458391,90000,7500,2,2
82615008,90000,7500,2,2
45205131,90000,7500,2,2
27936908,90000,7500,2,2
26280906,90000,7500,2,2
16225277,90000,7500,2,2
738769576,270000,7500,1,1
116656824,270000,7500,1,1
68312590,270000,7500,1,1
42822381,270000,7500,1,1
27864668,270000,7500,1,1
18803825,270000,7500,1,1
736329192,270000,7500,1,1
118092158,270000,7500,1,1
72880711,270000,7500,1,1
47717755,270000,7500,1,1
29408955,270000,7500,1,1
17773511,270000,7500,1,1
708597557,270000,7500,2,2
91918232,270000,7500,2,2
48142514,270000,7500,2,2
33987340,270000,7500,2,2
28852349,270000,7500,2,2
18990939,270000,7500,2,2
70005306,10000,12500,1,1
30046882,10000,12500,1,1
18932516,10000,12500,1,1
12719050,10000,12500,1,1
9095976,10000,12500,1,1
6287285,10000,12500,1,1
46394137,10000,12500,1,1
28752870,10000,12500,1,1
19359248,10000,12500,1,1
12453774,10000,12500,1,1
8945969,10000,12500,1,1
6881394,10000,12500,1,1
63135755,10000,12500,2,2
29496986,10000,12500,2,2
19085286,10000,12500,2,2
16914521,10000,12500,2,2
8951496,10000,12500,2,2
6618485,10000,12500,2,2
140281414,30000,12500,1,1
69509492,30000,12500,1,1
44510360,30000,12500,1,1
28250740,30000,12500,1,1
17477444,30000,12500,1,1
12267844,30000,12500,1,1
120869664,30000,12500,1,1
67765853,30000,12500,1,1
44119551,30000,12500,1,1
27035680,30000,12500,1,1
20237580,30000,12500,1,1
22089382,30000,12500,1,1
108142718,30000,12500,2,2
48083695,30000,12500,2,2
43505705,30000,12500,2,2
29144073,30000,12500,2,2
18756849,30000,12500,2,2
12503908,30000,12500,2,2
299723907,90000,12500,1,1
98283283,90000,12500,1,1
59925991,90000,12500,1,1
38058067,90000,12500,1,1
24159485,90000,12500,1,1
15884602,90000,12500,1,1
283365204,90000,12500,1,1
98449476,90000,12500,1,1
60837878,90000,12500,1,1
37991748,90000,12500,1,1
24345020,90000,12500,1,1
15821835,90000,12500,1,1
328943379,90000,12500,2,2
107543083,90000,12500,2,2
59977704,90000,12500,2,2
59917702,90000,12500,2,2
34313803,90000,12500,2,2
27308851,90000,12500,2,2
731918974,270000,12500,1,1
113309685,270000,12500,1,1
69042100,270000,12500,1,1
47010747,270000,12500,1,1
28557465,270000,12500,1,1
19917038,270000,12500,1,1
720216421,270000,12500,1,1
107401366,270000,12500,1,1
67422809,270000,12500,1,1
44482727,270000,12500,1,1
28275215,270000,12500,1,1
19011466,270000,12500,1,1
606487505,270000,12500,2,2
77834903,270000,12500,2,2
51850066,270000,12500,2,2
44079286,270000,12500,2,2
28401932,270000,12500,2,2
20522594,270000,12500,2,2
