time_ns,n,partition_ancestors,node1_consumers,node2_consumers,chunks
11554195356,900000,3,1,1,5000
9092927303,900000,3,1,1,5000
11243436578,900000,3,1,1,5000
9221950761,900000,3,1,1,5000
11475709042,900000,3,1,1,5000
9203828271,900000,3,1,1,5000
