time_ns,n,partition_ancestors,node1_consumers,node2_consumers,chunks
6417358083,900000,2,2,2,20000
9042633327,900000,2,2,2,20000
8535174400,900000,2,2,2,20000
8695654834,900000,2,2,2,20000
8053758360,900000,2,2,2,20000
9182426538,900000,2,2,2,20000
