time_ns,n,partition_ancestors,node1_consumers,node2_consumers,chunks
14900674087,900000,1,1,1,5000
10315166631,900000,1,1,1,5000
12973864739,900000,1,1,1,5000
10074250969,900000,1,1,1,5000
12408712912,900000,1,1,1,5000
9186948476,900000,1,1,1,5000
