time_ns,n,split,node1_consumers,node2_consumers
424916490,90000,7500,1,0
200008606,90000,7500,1,0
139626623,90000,7500,1,0
92802559,90000,7500,1,0
51136781,90000,7500,1,0
46385489,90000,7500,1,0
30965109,90000,7500,1,0
20945790,90000,7500,1,0
17284026,90000,7500,1,0
11815857,90000,7500,1,0
13453307,90000,7500,1,0
14314272,90000,7500,1,0
12724193,90000,7500,1,0
9496267,90000,7500,1,0
10724750,90000,7500,1,0
12870647,90000,7500,1,0
6742839,90000,7500,1,0
21705697,90000,7500,1,0
7494850,90000,7500,1,0
11846254,90000,7500,1,0
5873585,90000,7500,1,0
11504394,90000,7500,1,0
6114781,90000,7500,1,0
17734444,90000,7500,1,0
10762646,90000,7500,1,0
7066144,90000,7500,1,0
9854311,90000,7500,1,0
8688200,90000,7500,1,0
10948971,90000,7500,1,0
5281845,90000,7500,1,0
6477562,90000,7500,1,0
373227049,90000,7500,0,1
177614454,90000,7500,0,1
109580113,90000,7500,0,1
82318217,90000,7500,0,1
39625676,90000,7500,0,1
38731158,90000,7500,0,1
38118100,90000,7500,0,1
21840703,90000,7500,0,1
16627152,90000,7500,0,1
19780073,90000,7500,0,1
11346097,90000,7500,0,1
13100001,90000,7500,0,1
9480871,90000,7500,0,1
14897328,90000,7500,0,1
9278361,90000,7500,0,1
8427660,90000,7500,0,1
7374450,90000,7500,0,1
8628987,90000,7500,0,1
6847054,90000,7500,0,1
9366392,90000,7500,0,1
7299051,90000,7500,0,1
9406263,90000,7500,0,1
6972587,90000,7500,0,1
8416213,90000,7500,0,1
12326672,90000,7500,0,1
5179602,90000,7500,0,1
7897502,90000,7500,0,1
6590857,90000,7500,0,1
5832924,90000,7500,0,1
11078057,90000,7500,0,1
6762972,90000,7500,0,1
339482853,90000,7500,1,1
155559793,90000,7500,1,1
120542112,90000,7500,1,1
54435762,90000,7500,1,1
57350646,90000,7500,1,1
36648421,90000,7500,1,1
33451681,90000,7500,1,1
21132510,90000,7500,1,1
23669216,90000,7500,1,1
20365892,90000,7500,1,1
16836372,90000,7500,1,1
17161257,90000,7500,1,1
12601818,90000,7500,1,1
9127169,90000,7500,1,1
9639563,90000,7500,1,1
9032427,90000,7500,1,1
9872075,90000,7500,1,1
14057285,90000,7500,1,1
15956065,90000,7500,1,1
17059805,90000,7500,1,1
9377446,90000,7500,1,1
9445738,90000,7500,1,1
8540956,90000,7500,1,1
7726573,90000,7500,1,1
8058958,90000,7500,1,1
8333313,90000,7500,1,1
7754995,90000,7500,1,1
8082643,90000,7500,1,1
