time_ns,n,partition_ancestors,node1_consumers,node2_consumers,chunks
25045477549,3000000,3,2,2,40000
33290125241,3000000,3,2,2,40000
24463012877,3000000,3,2,2,40000
37348182896,3000000,3,2,2,40000
