time_ns,n,split,node1_consumers,node2_consumers
3833406758,10000,1000,1,1
2783644520,10000,1000,1,1
1596126411,10000,1000,1,1
798897129,10000,1000,1,1
236590708,10000,1000,1,1
100463602,10000,1000,1,1
3691575418,10000,1000,1,1
2658863906,10000,1000,1,1
1756821987,10000,1000,1,1
828680337,10000,1000,1,1
198339970,10000,1000,1,1
98698250,10000,1000,1,1
3573462245,10000,1000,2,2
2651524590,10000,1000,2,2
1612264854,10000,1000,2,2
820068325,10000,1000,2,2
134614398,10000,1000,2,2
128055910,10000,1000,2,2
5927068308,30000,1000,1,1
3763425872,30000,1000,1,1
3001613765,30000,1000,1,1
2143558400,30000,1000,1,1
1604552887,30000,1000,1,1
594990696,30000,1000,1,1
5707175019,30000,1000,1,1
3553041087,30000,1000,1,1
2954863521,30000,1000,1,1
2164221939,30000,1000,1,1
1599940155,30000,1000,1,1
604059441,30000,1000,1,1
5254067770,30000,1000,2,2
3593097048,30000,1000,2,2
2862775076,30000,1000,2,2
2276180066,30000,1000,2,2
1312695849,30000,1000,2,2
653566666,30000,1000,2,2
16057643556,90000,1000,1,1
4561843767,90000,1000,1,1
3514235715,90000,1000,1,1
2787997107,90000,1000,1,1
2083294450,90000,1000,1,1
1260759686,90000,1000,1,1
16421642772,90000,1000,1,1
4555097769,90000,1000,1,1
3589438049,90000,1000,1,1
2936705503,90000,1000,1,1
2001085187,90000,1000,1,1
1279222061,90000,1000,1,1
16360249818,90000,1000,2,2
4140260998,90000,1000,2,2
3518634489,90000,1000,2,2
2820047403,90000,1000,2,2
2008793600,90000,1000,2,2
1256585133,90000,1000,2,2
37357861540,270000,1000,1,1
4842127723,270000,1000,1,1
3400197220,270000,1000,1,1
3125975148,270000,1000,1,1
2197318339,270000,1000,1,1
1558228190,270000,1000,1,1
37484268946,270000,1000,1,1
4787985265,270000,1000,1,1
3729423111,270000,1000,1,1
2849550727,270000,1000,1,1
2319885553,270000,1000,1,1
1380080420,270000,1000,1,1
37595897057,270000,1000,2,2
4856412783,270000,1000,2,2
3302948911,270000,1000,2,2
3029376213,270000,1000,2,2
2094802397,270000,1000,2,2
1647708872,270000,1000,2,2
1776482845,10000,2500,1,1
990773352,10000,2500,1,1
207950715,10000,2500,1,1
98875496,10000,2500,1,1
87952578,10000,2500,1,1
88840781,10000,2500,1,1
2106257840,10000,2500,1,1
958962675,10000,2500,1,1
230724229,10000,2500,1,1
98539164,10000,2500,1,1
99019977,10000,2500,1,1
100693745,10000,2500,1,1
1933270330,10000,2500,2,2
927408194,10000,2500,2,2
141165385,10000,2500,2,2
76079877,10000,2500,2,2
77166642,10000,2500,2,2
77465867,10000,2500,2,2
3751891082,30000,2500,1,1
2404929168,30000,2500,1,1
1780073946,30000,2500,1,1
658439937,30000,2500,1,1
228721233,30000,2500,1,1
98403368,30000,2500,1,1
3790355383,30000,2500,1,1
2355129034,30000,2500,1,1
1642486241,30000,2500,1,1
705053991,30000,2500,1,1
417067542,30000,2500,1,1
98040980,30000,2500,1,1
3432919391,30000,2500,2,2
2482249371,30000,2500,2,2
1509480477,30000,2500,2,2
684861791,30000,2500,2,2
145669558,30000,2500,2,2
128453036,30000,2500,2,2
5970970778,90000,2500,1,1
3043251911,90000,2500,1,1
2260847321,90000,2500,1,1
1302033076,90000,2500,1,1
519098328,90000,2500,1,1
217685810,90000,2500,1,1
5919884526,90000,2500,1,1
3104868692,90000,2500,1,1
2052492375,90000,2500,1,1
1303006151,90000,2500,1,1
659828296,90000,2500,1,1
208410213,90000,2500,1,1
5669282720,90000,2500,2,2
2834018236,90000,2500,2,2
2250286001,90000,2500,2,2
1280794377,90000,2500,2,2
527415457,90000,2500,2,2
188443814,90000,2500,2,2
17270929802,270000,2500,1,1
3149456064,270000,2500,1,1
2544397100,270000,2500,1,1
1431520768,270000,2500,1,1
782806846,270000,2500,1,1
165385286,270000,2500,1,1
17268538366,270000,2500,1,1
2985788760,270000,2500,1,1
2427395167,270000,2500,1,1
1442527375,270000,2500,1,1
808303785,270000,2500,1,1
206725391,270000,2500,1,1
16851460560,270000,2500,2,2
2852038879,270000,2500,2,2
2266431154,270000,2500,2,2
1326170079,270000,2500,2,2
726791663,270000,2500,2,2
189138980,270000,2500,2,2
275536613,10000,7500,1,1
175097880,10000,7500,1,1
134612424,10000,7500,1,1
87881917,10000,7500,1,1
87918235,10000,7500,1,1
88117587,10000,7500,1,1
513574498,10000,7500,1,1
152168043,10000,7500,1,1
88078506,10000,7500,1,1
87910734,10000,7500,1,1
88092323,10000,7500,1,1
120668829,10000,7500,1,1
325335563,10000,7500,2,2
87049770,10000,7500,2,2
74752310,10000,7500,2,2
87695987,10000,7500,2,2
77730749,10000,7500,2,2
88099823,10000,7500,2,2
2072117704,30000,7500,1,1
425324668,30000,7500,1,1
271597730,30000,7500,1,1
165030795,30000,7500,1,1
108432161,30000,7500,1,1
297531271,30000,7500,1,1
1714375380,30000,7500,1,1
334015079,30000,7500,1,1
239674942,30000,7500,1,1
106639176,30000,7500,1,1
98688381,30000,7500,1,1
98208357,30000,7500,1,1
1794310846,30000,7500,2,2
535875487,30000,7500,2,2
187811019,30000,7500,2,2
116281108,30000,7500,2,2
99144720,30000,7500,2,2
111552713,30000,7500,2,2
4204489884,90000,7500,1,1
1297559298,90000,7500,1,1
282832111,90000,7500,1,1
250165996,90000,7500,1,1
132072165,90000,7500,1,1
73913846,90000,7500,1,1
4149679497,90000,7500,1,1
1253449976,90000,7500,1,1
246251588,90000,7500,1,1
252553483,90000,7500,1,1
107257759,90000,7500,1,1
98417578,90000,7500,1,1
3851036591,90000,7500,2,2
1171101363,90000,7500,2,2
205290450,90000,7500,2,2
186604643,90000,7500,2,2
108453872,90000,7500,2,2
298993055,90000,7500,2,2
6421908838,270000,7500,1,1
1338093704,270000,7500,1,1
436628920,270000,7500,1,1
215248188,270000,7500,1,1
108403343,270000,7500,1,1
98890891,270000,7500,1,1
6747407830,270000,7500,1,1
1490305171,270000,7500,1,1
469631368,270000,7500,1,1
270473463,270000,7500,1,1
131066325,270000,7500,1,1
108503217,270000,7500,1,1
5881103234,270000,7500,2,2
1615122102,270000,7500,2,2
