time_ns,n,split,node1_consumers,node2_consumers
3436079024,500000,620000,1,0
3818498377,500000,620000,1,0
3259813848,500000,620000,1,0
3186650829,500000,620000,1,0
3505356453,500000,620000,1,0
3355081663,500000,620000,1,0
3285493955,500000,620000,1,0
4176709671,500000,620000,1,0
3041720649,500000,620000,1,0
3362919952,500000,620000,1,0
3236926646,500000,620000,1,0
3385699387,500000,620000,1,0
3244569530,500000,620000,1,0
3731720594,500000,620000,1,0
3324413411,500000,620000,1,0
3321347336,500000,620000,1,0
3378781671,500000,620000,0,1
3318601409,500000,620000,0,1
3920709173,500000,620000,0,1
3194991248,500000,620000,0,1
3250622334,500000,620000,0,1
3718478481,500000,620000,0,1
3417557435,500000,620000,0,1
3233391994,500000,620000,0,1
3131466608,500000,620000,0,1
3373699968,500000,620000,0,1
3123250537,500000,620000,0,1
3882933326,500000,620000,0,1
3285902923,500000,620000,0,1
3357026630,500000,620000,0,1
3176095035,500000,620000,0,1
3344733512,500000,620000,0,1
3158086235,500000,620000,1,1
3721903390,500000,620000,1,1
3220113169,500000,620000,1,1
3257040288,500000,620000,1,1
3311780802,500000,620000,1,1
3221646798,500000,620000,1,1
3093889324,500000,620000,1,1
3861202760,500000,620000,1,1
3169091657,500000,620000,1,1
3293755028,500000,620000,1,1
3314938066,500000,620000,1,1
3475903263,500000,620000,1,1
3793456987,500000,620000,1,1
3019232546,500000,620000,1,1
3423280618,500000,620000,1,1
3677957892,500000,620000,1,1
3161735366,500000,620000,1,1
3388266094,500000,620000,1,1
3105452932,500000,620000,1,1
3370582968,500000,620000,1,1
3528244446,500000,620000,1,1
3333253987,500000,620000,1,1
3301059606,500000,620000,1,1
3833734407,500000,620000,1,1
2932240805,500000,620000,1,1
3340825815,500000,620000,1,1
3324274852,500000,620000,1,1
3370899169,500000,620000,1,1
3361712391,500000,620000,1,1
3636779244,500000,620000,1,1
3398782017,500000,620000,1,1
3902225875,500000,620000,1,1
3185466954,500000,620000,2,0
3111476919,500000,620000,2,0
3227659338,500000,620000,2,0
2964662566,500000,620000,2,0
3680363539,500000,620000,2,0
2959487306,500000,620000,2,0
3148623918,500000,620000,2,0
3053523479,500000,620000,2,0
3252057275,500000,620000,2,0
3703166659,500000,620000,2,0
3056143874,500000,620000,2,0
3140666413,500000,620000,2,0
3344977471,500000,620000,2,0
2991542733,500000,620000,2,0
3386744308,500000,620000,2,0
3399772068,500000,620000,2,0
3390387122,500000,620000,0,2
3344508105,500000,620000,0,2
3866017213,500000,620000,0,2
3187744305,500000,620000,0,2
3252306761,500000,620000,0,2
3272847136,500000,620000,0,2
3781693237,500000,620000,0,2
3489240117,500000,620000,0,2
3261820791,500000,620000,0,2
3518566196,500000,620000,0,2
3347339301,500000,620000,0,2
3864352524,500000,620000,0,2
3262986508,500000,620000,0,2
3315075837,500000,620000,0,2
3302547444,500000,620000,0,2
3071930984,500000,620000,0,2
3114042048,500000,620000,1,2
3306676994,500000,620000,1,2
3491769718,500000,620000,1,2
3067313909,500000,620000,1,2
3692963383,500000,620000,1,2
3292440884,500000,620000,1,2
2937230134,500000,620000,1,2
3271688525,500000,620000,1,2
3320918236,500000,620000,1,2
3503707555,500000,620000,1,2
3555163694,500000,620000,1,2
3771641943,500000,620000,1,2
3223126347,500000,620000,1,2
3277054847,500000,620000,1,2
3310164274,500000,620000,1,2
