time_ns,n,split,node1_consumers,node2_consumers
447933172,10000,1000,1,1
1493426117,10000,1000,1,1
136292509,10000,1000,1,1
694467801,10000,1000,1,1
185949347,10000,1000,1,1
99209855,10000,1000,1,1
170538440,10000,1000,1,1
1469128843,10000,1000,1,1
108935476,10000,1000,1,1
550328319,10000,1000,1,1
110679510,10000,1000,1,1
130065617,10000,1000,1,1
171441249,10000,1000,2,2
2109988686,10000,1000,2,2
120285914,10000,1000,2,2
685600776,10000,1000,2,2
135285484,10000,1000,2,2
117816712,10000,1000,2,2
237100339,30000,1000,1,1
1983213367,30000,1000,1,1
130535377,30000,1000,1,1
1291197400,30000,1000,1,1
1050415165,30000,1000,1,1
99407233,30000,1000,1,1
236975595,30000,1000,1,1
1972052016,30000,1000,1,1
149888323,30000,1000,1,1
1312447152,30000,1000,1,1
940856369,30000,1000,1,1
99407234,30000,1000,1,1
269635395,30000,1000,2,2
2690914991,30000,1000,2,2
1788997026,30000,1000,2,2
98130195,30000,1000,2,2
1424970966,30000,1000,2,2
387076297,30000,1000,2,2
433755486,90000,1000,1,1
1747952989,90000,1000,1,1
138913298,90000,1000,1,1
1514000046,90000,1000,1,1
98098615,90000,1000,1,1
1105225552,90000,1000,1,1
408128277,90000,1000,1,1
1778673349,90000,1000,1,1
168640450,90000,1000,1,1
1821937102,90000,1000,1,1
97307523,90000,1000,1,1
787807624,90000,1000,1,1
373238497,90000,1000,2,2
2693426827,90000,1000,2,2
2100976392,90000,1000,2,2
2053262151,90000,1000,2,2
1579408859,90000,1000,2,2
110216461,90000,1000,2,2
7830412134,270000,1000,1,1
2040386767,270000,1000,1,1
1689798224,270000,1000,1,1
1548156367,270000,1000,1,1
1556732456,270000,1000,1,1
915360220,270000,1000,1,1
11289814173,270000,1000,1,1
2120736726,270000,1000,1,1
1628126572,270000,1000,1,1
1511356755,270000,1000,1,1
1504393642,270000,1000,1,1
981607102,270000,1000,1,1
16027104784,270000,1000,2,2
3218279129,270000,1000,2,2
1964851654,270000,1000,2,2
2451654544,270000,1000,2,2
75844602,270000,1000,2,2
1171903903,270000,1000,2,2
171832453,10000,2500,1,1
670211581,10000,2500,1,1
98772070,10000,2500,1,1
98540348,10000,2500,1,1
98391525,10000,2500,1,1
88299964,10000,2500,1,1
162094200,10000,2500,1,1
805968011,10000,2500,1,1
97743334,10000,2500,1,1
98076114,10000,2500,1,1
87752043,10000,2500,1,1
44973050,10000,2500,1,1
161133757,10000,2500,2,2
837702500,10000,2500,2,2
164767887,10000,2500,2,2
97661619,10000,2500,2,2
88298385,10000,2500,2,2
87247149,10000,2500,2,2
237485226,30000,2500,1,1
1450940034,30000,2500,1,1
119815364,30000,2500,1,1
625613945,30000,2500,1,1
155080558,30000,2500,1,1
88222987,30000,2500,1,1
233938733,30000,2500,1,1
1554057191,30000,2500,1,1
111856675,30000,2500,1,1
438373350,30000,2500,1,1
167131295,30000,2500,1,1
46495627,30000,2500,1,1
236951910,30000,2500,2,2
1966633981,30000,2500,2,2
1225018415,30000,2500,2,2
118164886,30000,2500,2,2
186203570,30000,2500,2,2
98860101,30000,2500,2,2
385147912,90000,2500,1,1
1628990694,90000,2500,1,1
290238141,90000,2500,1,1
926718948,90000,2500,1,1
124465598,90000,2500,1,1
117356820,90000,2500,1,1
414417540,90000,2500,1,1
1611933258,90000,2500,1,1
150877979,90000,2500,1,1
949458907,90000,2500,1,1
295105885,90000,2500,1,1
164639986,90000,2500,1,1
396990217,90000,2500,2,2
2196246969,90000,2500,2,2
1658677581,90000,2500,2,2
108762967,90000,2500,2,2
407993270,90000,2500,2,2
98114406,90000,2500,2,2
7144703984,270000,2500,1,1
225244216,270000,2500,1,1
1620083009,270000,2500,1,1
1033937232,270000,2500,1,1
110058164,270000,2500,1,1
100851648,270000,2500,1,1
5119419819,270000,2500,1,1
191649633,270000,2500,1,1
1350052463,270000,2500,1,1
1065962658,270000,2500,1,1
97982557,270000,2500,1,1
298155776,270000,2500,1,1
