time_ns,n,split,node1_consumers,node2_consumers
9112635925,1000000,300000,1,0
7319016693,1000000,300000,1,0
6436817219,1000000,300000,1,0
6097072643,1000000,300000,1,0
6537454909,1000000,300000,1,0
7270487280,1000000,300000,1,0
6070248531,1000000,300000,0,1
4973651176,1000000,300000,0,1
4542477398,1000000,300000,0,1
5127764975,1000000,300000,0,1
5283421877,1000000,300000,0,1
5678714640,1000000,300000,0,1
5125288666,1000000,300000,1,1
5620304073,1000000,300000,1,1
4862186888,1000000,300000,1,1
5083978169,1000000,300000,1,1
4753102195,1000000,300000,1,1
4428575489,1000000,300000,1,1
4756052212,1000000,300000,1,1
4955064847,1000000,300000,1,1
4729559301,1000000,300000,1,1
5685204836,1000000,300000,1,1
4368183243,1000000,300000,1,1
4808340498,1000000,300000,1,1
1306579883,200000,300000,1,0
1303143526,200000,300000,1,0
1301698717,200000,300000,1,0
1299060163,200000,300000,1,0
1316975406,200000,300000,1,0
1403926092,200000,300000,1,0
1061854030,200000,300000,0,1
1096050617,200000,300000,0,1
984662913,200000,300000,0,1
989865412,200000,300000,0,1
1009957342,200000,300000,0,1
1032917180,200000,300000,0,1
1366824096,200000,300000,1,1
1029407399,200000,300000,1,1
1310557451,200000,300000,1,1
1031240255,200000,300000,1,1
1308192464,200000,300000,1,1
977186222,200000,300000,1,1
1284216522,200000,300000,1,1
997380790,200000,300000,1,1
1301991627,200000,300000,1,1
1002743164,200000,300000,1,1
1296786365,200000,300000,1,1
1063859788,200000,300000,1,1
810615876,100000,300000,1,0
713754428,100000,300000,1,0
681396618,100000,300000,1,0
733316595,100000,300000,1,0
695149151,100000,300000,1,0
743222620,100000,300000,1,0
527421773,100000,300000,0,1
544853044,100000,300000,0,1
536581707,100000,300000,0,1
521810701,100000,300000,0,1
549989223,100000,300000,0,1
517994984,100000,300000,0,1
704526991,100000,300000,1,1
479455284,100000,300000,1,1
693621837,100000,300000,1,1
541909344,100000,300000,1,1
711801567,100000,300000,1,1
534200534,100000,300000,1,1
700205590,100000,300000,1,1
496751153,100000,300000,1,1
742643512,100000,300000,1,1
563255811,100000,300000,1,1
659835402,100000,300000,1,1
524472151,100000,300000,1,1
420857601,50000,300000,1,0
403723977,50000,300000,1,0
437796215,50000,300000,1,0
410046005,50000,300000,1,0
363388133,50000,300000,1,0
421910812,50000,300000,1,0
284543775,50000,300000,0,1
279870252,50000,300000,0,1
307408872,50000,300000,0,1
270068443,50000,300000,0,1
273646122,50000,300000,0,1
281226636,50000,300000,0,1
456409388,50000,300000,1,1
284863923,50000,300000,1,1
399888915,50000,300000,1,1
287946184,50000,300000,1,1
404220581,50000,300000,1,1
297497716,50000,300000,1,1
387833046,50000,300000,1,1
310778910,50000,300000,1,1
401047527,50000,300000,1,1
277290121,50000,300000,1,1
412541657,50000,300000,1,1
276164276,50000,300000,1,1
6121302808,1000000,60000,1,0
6908954503,1000000,60000,1,0
6178367649,1000000,60000,1,0
6957326408,1000000,60000,1,0
6185238784,1000000,60000,1,0
6902274825,1000000,60000,1,0
4614681949,1000000,60000,0,1
5170815954,1000000,60000,0,1
4405528804,1000000,60000,0,1
5245794065,1000000,60000,0,1
4324113001,1000000,60000,0,1
4338144628,1000000,60000,0,1
5511241881,1000000,60000,1,1
4709496977,1000000,60000,1,1
4257941518,1000000,60000,1,1
4975164278,1000000,60000,1,1
5928444035,1000000,60000,1,1
5406463983,1000000,60000,1,1
4344672324,1000000,60000,1,1
5640083751,1000000,60000,1,1
5112474075,1000000,60000,1,1
4944177457,1000000,60000,1,1
6201994626,1000000,60000,1,1
5469173056,1000000,60000,1,1
967378887,200000,60000,1,0
989008790,200000,60000,1,0
986856971,200000,60000,1,0
986579457,200000,60000,1,0
918721178,200000,60000,1,0
1010355652,200000,60000,1,0
685738152,200000,60000,0,1
747701924,200000,60000,0,1
766228250,200000,60000,0,1
742791546,200000,60000,0,1
763092697,200000,60000,0,1
823429282,200000,60000,0,1
773893241,200000,60000,1,1
817025934,200000,60000,1,1
946615080,200000,60000,1,1
863322604,200000,60000,1,1
858079051,200000,60000,1,1
781444936,200000,60000,1,1
704683315,200000,60000,1,1
1102697135,200000,60000,1,1
