time_ns,n,split,node1_consumers,node2_consumers
1034841225,90000,7500,1,0
232293781,90000,7500,1,0
412196245,90000,7500,1,0
224224955,90000,7500,1,0
116186761,90000,7500,1,0
52952267,90000,7500,1,0
32749409,90000,7500,1,0
23485259,90000,7500,1,0
21687932,90000,7500,1,0
42724516,90000,7500,1,0
51006511,90000,7500,1,0
12231536,90000,7500,1,0
12188507,90000,7500,1,0
16168049,90000,7500,1,0
13390936,90000,7500,1,0
12892753,90000,7500,1,0
28480116,90000,7500,1,0
12381148,90000,7500,1,0
12803539,90000,7500,1,0
15864482,90000,7500,1,0
15120365,90000,7500,1,0
11906257,90000,7500,1,0
28717759,90000,7500,1,0
11976128,90000,7500,1,0
16162523,90000,7500,1,0
17643255,90000,7500,1,0
22642454,90000,7500,1,0
11271093,90000,7500,1,0
12717481,90000,7500,1,0
11760591,90000,7500,1,0
20206410,90000,7500,1,0
452115224,90000,7500,0,1
163709544,90000,7500,0,1
109063377,90000,7500,0,1
112559341,90000,7500,0,1
88506422,90000,7500,0,1
62349450,90000,7500,0,1
30620092,90000,7500,0,1
25444832,90000,7500,0,1
20567218,90000,7500,0,1
18183283,90000,7500,0,1
17316792,90000,7500,0,1
25305088,90000,7500,0,1
21254489,90000,7500,0,1
17347583,90000,7500,0,1
11715589,90000,7500,0,1
13843328,90000,7500,0,1
16835978,90000,7500,0,1
10630008,90000,7500,0,1
12905780,90000,7500,0,1
19695990,90000,7500,0,1
11179114,90000,7500,0,1
17512591,90000,7500,0,1
13235797,90000,7500,0,1
10329204,90000,7500,0,1
10773305,90000,7500,0,1
13072763,90000,7500,0,1
9765886,90000,7500,0,1
10829755,90000,7500,0,1
13716216,90000,7500,0,1
15378141,90000,7500,0,1
9327311,90000,7500,0,1
313415490,90000,7500,1,1
186987557,90000,7500,1,1
152785048,90000,7500,1,1
63181597,90000,7500,1,1
41236284,90000,7500,1,1
32465579,90000,7500,1,1
21587269,90000,7500,1,1
14358090,90000,7500,1,1
12499971,90000,7500,1,1
19063195,90000,7500,1,1
11674929,90000,7500,1,1
18525931,90000,7500,1,1
14661263,90000,7500,1,1
13441070,90000,7500,1,1
19762704,90000,7500,1,1
10358810,90000,7500,1,1
11856122,90000,7500,1,1
9900103,90000,7500,1,1
11672165,90000,7500,1,1
22022686,90000,7500,1,1
10539608,90000,7500,1,1
17895110,90000,7500,1,1
17279289,90000,7500,1,1
14087287,90000,7500,1,1
21364232,90000,7500,1,1
14000835,90000,7500,1,1
10824229,90000,7500,1,1
11878624,90000,7500,1,1
12194034,90000,7500,1,1
18851605,90000,7500,1,1
12842225,90000,7500,1,1
352147437,90000,7500,2,1
172243395,90000,7500,2,1
109996187,90000,7500,2,1
57964097,90000,7500,2,1
35808773,90000,7500,2,1
26502384,90000,7500,2,1
19077012,90000,7500,2,1
36612104,90000,7500,2,1
37128839,90000,7500,2,1
29621752,90000,7500,2,1
25733793,90000,7500,2,1
20107327,90000,7500,2,1
18499088,90000,7500,2,1
17912874,90000,7500,2,1
15140103,90000,7500,2,1
20762227,90000,7500,2,1
11446364,90000,7500,2,1
13467519,90000,7500,2,1
9769833,90000,7500,2,1
9530216,90000,7500,2,1
18991350,90000,7500,2,1
15106154,90000,7500,2,1
7839867,90000,7500,2,1
7903029,90000,7500,2,1
15465383,90000,7500,2,1
19618223,90000,7500,2,1
10311440,90000,7500,2,1
7612093,90000,7500,2,1
13680293,90000,7500,2,1
8293048,90000,7500,2,1
9279150,90000,7500,2,1
332302229,90000,7500,1,2
197086617,90000,7500,1,2
158157686,90000,7500,1,2
100165561,90000,7500,1,2
69688766,90000,7500,1,2
71732027,90000,7500,1,2
27314794,90000,7500,1,2
25668263,90000,7500,1,2
14735477,90000,7500,1,2
19582695,90000,7500,1,2
17385479,90000,7500,1,2
14067944,90000,7500,1,2
13192768,90000,7500,1,2
9854706,90000,7500,1,2
8322655,90000,7500,1,2
16094230,90000,7500,1,2
8087380,90000,7500,1,2
13178952,90000,7500,1,2
11676902,90000,7500,1,2
18036038,90000,7500,1,2
14702713,90000,7500,1,2
30810759,90000,7500,1,2
6634676,90000,7500,1,2
13678714,90000,7500,1,2
5862532,90000,7500,1,2
5805687,90000,7500,1,2
7895924,90000,7500,1,2
12771563,90000,7500,1,2
15190632,90000,7500,1,2
8086985,90000,7500,1,2
10701459,90000,7500,1,2
337573415,90000,7500,2,2
165496213,90000,7500,2,2
123427783,90000,7500,2,2
81677527,90000,7500,2,2
41824075,90000,7500,2,2
66042004,90000,7500,2,2
53399921,90000,7500,2,2
39423165,90000,7500,2,2
30745625,90000,7500,2,2
19105829,90000,7500,2,2
23859094,90000,7500,2,2
16832820,90000,7500,2,2
10980552,90000,7500,2,2
15702631,90000,7500,2,2
18071961,90000,7500,2,2
12897096,90000,7500,2,2
13906489,90000,7500,2,2
12730508,90000,7500,2,2
13627396,90000,7500,2,2
13694898,90000,7500,2,2
16315689,90000,7500,2,2
18298946,90000,7500,2,2
13643581,90000,7500,2,2
8821628,90000,7500,2,2
12526420,90000,7500,2,2
12821697,90000,7500,2,2
17089016,90000,7500,2,2
13638844,90000,7500,2,2
7083908,90000,7500,2,2
6640597,90000,7500,2,2
6897584,90000,7500,2,2
387004846,90000,7500,3,2
156924861,90000,7500,3,2
145165849,90000,7500,3,2
56949967,90000,7500,3,2
109648406,90000,7500,3,2
39279869,90000,7500,3,2
24803352,90000,7500,3,2
18447770,90000,7500,3,2
13962149,90000,7500,3,2
23514471,90000,7500,3,2
27966932,90000,7500,3,2
14770611,90000,7500,3,2
14298481,90000,7500,3,2
31768439,90000,7500,3,2
8763204,90000,7500,3,2
11048845,90000,7500,3,2
15488279,90000,7500,3,2
14985753,90000,7500,3,2
12858804,90000,7500,3,2
11573871,90000,7500,3,2
15176421,90000,7500,3,2
15610258,90000,7500,3,2
15790268,90000,7500,3,2
8226334,90000,7500,3,2
8181727,90000,7500,3,2
13251192,90000,7500,3,2
6245841,90000,7500,3,2
5796213,90000,7500,3,2
6155835,90000,7500,3,2
9753254,90000,7500,3,2
6162152,90000,7500,3,2
871213790,270000,7500,1,0
149419353,270000,7500,1,0
97944660,270000,7500,1,0
48608759,270000,7500,1,0
56688244,270000,7500,1,0
50059490,270000,7500,1,0
28802632,270000,7500,1,0
20424711,270000,7500,1,0
15516306,270000,7500,1,0
13944780,270000,7500,1,0
14336774,270000,7500,1,0
10801332,270000,7500,1,0
12401281,270000,7500,1,0
12469180,270000,7500,1,0
13184873,270000,7500,1,0
14000441,270000,7500,1,0
19052142,270000,7500,1,0
10487501,270000,7500,1,0
8474636,270000,7500,1,0
6388347,270000,7500,1,0
7933030,270000,7500,1,0
13081447,270000,7500,1,0
13630158,270000,7500,1,0
11211880,270000,7500,1,0
8893078,270000,7500,1,0
17132440,270000,7500,1,0
15031545,270000,7500,1,0
16677680,270000,7500,1,0
5952536,270000,7500,1,0
5873190,270000,7500,1,0
6669019,270000,7500,1,0
748913827,270000,7500,0,1
129096095,270000,7500,0,1
170423961,270000,7500,0,1
124240587,270000,7500,0,1
54037848,270000,7500,0,1
96029300,270000,7500,0,1
51402847,270000,7500,0,1
43926550,270000,7500,0,1
17828001,270000,7500,0,1
30938660,270000,7500,0,1
15149182,270000,7500,0,1
20660775,270000,7500,0,1
16866769,270000,7500,0,1
11630321,270000,7500,0,1
27560332,270000,7500,0,1
6246235,270000,7500,0,1
11050818,270000,7500,0,1
13310011,270000,7500,0,1
5664364,270000,7500,0,1
5429089,270000,7500,0,1
5885033,270000,7500,0,1
15577494,270000,7500,0,1
5225789,270000,7500,0,1
5838451,270000,7500,0,1
5022490,270000,7500,0,1
5250658,270000,7500,0,1
13421728,270000,7500,0,1
14496650,270000,7500,0,1
12245747,270000,7500,0,1
6356372,270000,7500,0,1
7631436,270000,7500,0,1
893679787,270000,7500,1,1
213176110,270000,7500,1,1
110790832,270000,7500,1,1
85263891,270000,7500,1,1
80965386,270000,7500,1,1
43232173,270000,7500,1,1
27006094,270000,7500,1,1
35477967,270000,7500,1,1
24129897,270000,7500,1,1
24187137,270000,7500,1,1
9632063,270000,7500,1,1
8026588,270000,7500,1,1
7538273,270000,7500,1,1
6815869,270000,7500,1,1
10089980,270000,7500,1,1
14917855,270000,7500,1,1
8420555,270000,7500,1,1
9266518,270000,7500,1,1
6457035,270000,7500,1,1
9089668,270000,7500,1,1
6960350,270000,7500,1,1
7167992,270000,7500,1,1
6573883,270000,7500,1,1
7949610,270000,7500,1,1
11966260,270000,7500,1,1
10537635,270000,7500,1,1
13362908,270000,7500,1,1
7396556,270000,7500,1,1
5840030,270000,7500,1,1
6160573,270000,7500,1,1
13589893,270000,7500,1,1
890787011,270000,7500,2,1
204266846,270000,7500,2,1
143685117,270000,7500,2,1
75771571,270000,7500,2,1
52260654,270000,7500,2,1
34045001,270000,7500,2,1
27638495,270000,7500,2,1
34189087,270000,7500,2,1
16708077,270000,7500,2,1
17428902,270000,7500,2,1
12871436,270000,7500,2,1
14546389,270000,7500,2,1
8558325,270000,7500,2,1
10489475,270000,7500,2,1
13635685,270000,7500,2,1
8886368,270000,7500,2,1
7497219,270000,7500,2,1
7333000,270000,7500,2,1
14995228,270000,7500,2,1
15261293,270000,7500,2,1
14941146,270000,7500,2,1
6275447,270000,7500,2,1
6405322,270000,7500,2,1
7173124,270000,7500,2,1
4653786,270000,7500,2,1
4989725,270000,7500,2,1
5247501,270000,7500,2,1
6896794,270000,7500,2,1
10240383,270000,7500,2,1
7362213,270000,7500,2,1
4785240,270000,7500,2,1
986324049,270000,7500,1,2
113091868,270000,7500,1,2
70634603,270000,7500,1,2
80809457,270000,7500,1,2
77329676,270000,7500,1,2
41240231,270000,7500,1,2
40487035,270000,7500,1,2
42627801,270000,7500,1,2
22105980,270000,7500,1,2
