time_ns,n,split,node1_consumers,node2_consumers
888569268,90000,7500,1,0
261359321,90000,7500,1,0
181753478,90000,7500,1,0
138345243,90000,7500,1,0
58304773,90000,7500,1,0
47008021,90000,7500,1,0
19170963,90000,7500,1,0
24406226,90000,7500,1,0
17194022,90000,7500,1,0
21567531,90000,7500,1,0
13407516,90000,7500,1,0
20905920,90000,7500,1,0
14954173,90000,7500,1,0
7983165,90000,7500,1,0
11745590,90000,7500,1,0
10221829,90000,7500,1,0
16252923,90000,7500,1,0
16361875,90000,7500,1,0
15130234,90000,7500,1,0
15142866,90000,7500,1,0
8001718,90000,7500,1,0
8354235,90000,7500,1,0
13037235,90000,7500,1,0
8271337,90000,7500,1,0
15954486,90000,7500,1,0
13232245,90000,7500,1,0
7674070,90000,7500,1,0
8291864,90000,7500,1,0
17756945,90000,7500,1,0
14967594,90000,7500,1,0
8167121,90000,7500,1,0
364830575,90000,7500,0,1
519024903,90000,7500,0,1
270235819,90000,7500,0,1
151166151,90000,7500,0,1
150917060,90000,7500,0,1
67064818,90000,7500,0,1
104971723,90000,7500,0,1
22315200,90000,7500,0,1
34679375,90000,7500,0,1
42345154,90000,7500,0,1
36014047,90000,7500,0,1
22830753,90000,7500,0,1
14943514,90000,7500,0,1
9705488,90000,7500,0,1
11057530,90000,7500,0,1
9904840,90000,7500,0,1
30283364,90000,7500,0,1
11520974,90000,7500,0,1
7137990,90000,7500,0,1
6798499,90000,7500,0,1
7594329,90000,7500,0,1
10669879,90000,7500,0,1
5960826,90000,7500,0,1
9214410,90000,7500,0,1
5937535,90000,7500,0,1
19008324,90000,7500,0,1
5993985,90000,7500,0,1
15563677,90000,7500,0,1
20887760,90000,7500,0,1
9407841,90000,7500,0,1
6340187,90000,7500,0,1
359676631,90000,7500,1,1
346958755,90000,7500,1,1
217201443,90000,7500,1,1
210046873,90000,7500,1,1
145260591,90000,7500,1,1
32268990,90000,7500,1,1
81746215,90000,7500,1,1
18162755,90000,7500,1,1
26807137,90000,7500,1,1
11555713,90000,7500,1,1
18294604,90000,7500,1,1
17263499,90000,7500,1,1
11331885,90000,7500,1,1
8902553,90000,7500,1,1
8766756,90000,7500,1,1
16283318,90000,7500,1,1
8324629,90000,7500,1,1
10101034,90000,7500,1,1
