time_ns,n,split,node1_consumers,node2_consumers
3340718047,10000,1000,1,1
2537330561,10000,1000,1,1
1546173505,10000,1000,1,1
826170473,10000,1000,1,1
187026637,10000,1000,1,1
88065479,10000,1000,1,1
3407474955,10000,1000,1,1
2595698099,10000,1000,1,1
1625148133,10000,1000,1,1
794920745,10000,1000,1,1
198433526,10000,1000,1,1
88566820,10000,1000,1,1
3426851981,10000,1000,2,2
2308818154,10000,1000,2,2
1846552945,10000,1000,2,2
762331212,10000,1000,2,2
187368892,10000,1000,2,2
98252175,10000,1000,2,2
5682292321,30000,1000,1,1
3564813916,30000,1000,1,1
3061163601,30000,1000,1,1
2055601478,30000,1000,1,1
1300542870,30000,1000,1,1
676130563,30000,1000,1,1
5808311681,30000,1000,1,1
3418744074,30000,1000,1,1
