time_ns,n,split,node1_consumers,node2_consumers
1180354854,90000,7500,1,0
285281181,90000,7500,1,0
185852631,90000,7500,1,0
97853076,90000,7500,1,0
63059222,90000,7500,1,0
68189480,90000,7500,1,0
393565308,90000,7500,0,1
348365668,90000,7500,0,1
147233190,90000,7500,0,1
82487173,90000,7500,0,1
59663920,90000,7500,0,1
37790452,90000,7500,0,1
379754350,90000,7500,2,1
162272236,90000,7500,2,1
112117214,90000,7500,2,1
90441125,90000,7500,2,1
50725444,90000,7500,2,1
36950410,90000,7500,2,1
374718835,90000,7500,1,2
174599697,90000,7500,1,2
77943918,90000,7500,1,2
95635333,90000,7500,1,2
74155832,90000,7500,1,2
33247592,90000,7500,1,2
369064734,90000,7500,3,2
184837712,90000,7500,3,2
68005523,90000,7500,3,2
77573241,90000,7500,3,2
94432115,90000,7500,3,2
30259285,90000,7500,3,2
338673997,90000,7500,4,2
135071131,90000,7500,4,2
55154615,90000,7500,4,2
63441347,90000,7500,4,2
59212713,90000,7500,4,2
31076035,90000,7500,4,2
394973405,90000,7500,2,2
157098554,90000,7500,2,2
57124450,90000,7500,2,2
65153802,90000,7500,2,2
92661631,90000,7500,2,2
36158528,90000,7500,2,2
529054487,180000,7500,1,0
191748716,180000,7500,1,0
137037414,180000,7500,1,0
98991555,180000,7500,1,0
95357425,180000,7500,1,0
64947344,180000,7500,1,0
626617812,180000,7500,0,1
172095360,180000,7500,0,1
90692190,180000,7500,0,1
52154464,180000,7500,0,1
40770075,180000,7500,0,1
40687571,180000,7500,0,1
584578593,180000,7500,2,1
189836515,180000,7500,2,1
113969018,180000,7500,2,1
76422525,180000,7500,2,1
36465254,180000,7500,2,1
48570467,180000,7500,2,1
557463547,180000,7500,1,2
187553638,180000,7500,1,2
119780626,180000,7500,1,2
86467110,180000,7500,1,2
87340706,180000,7500,1,2
70604996,180000,7500,1,2
556854042,180000,7500,3,2
203152053,180000,7500,3,2
113569129,180000,7500,3,2
91229849,180000,7500,3,2
83038647,180000,7500,3,2
41344051,180000,7500,3,2
563056064,180000,7500,4,2
188171826,180000,7500,4,2
110030136,180000,7500,4,2
88987236,180000,7500,4,2
87009505,180000,7500,4,2
34270406,180000,7500,4,2
572046648,180000,7500,2,2
161835239,180000,7500,2,2
100792830,180000,7500,2,2
55437655,180000,7500,2,2
66265436,180000,7500,2,2
39186707,180000,7500,2,2
945425678,360000,7500,1,0
222178536,360000,7500,1,0
142747964,360000,7500,1,0
100160823,360000,7500,1,0
75176673,360000,7500,1,0
49376956,360000,7500,1,0
1451891003,360000,7500,0,1
207483718,360000,7500,0,1
128130914,360000,7500,0,1
77192695,360000,7500,0,1
68615027,360000,7500,0,1
36018390,360000,7500,0,1
1048504938,360000,7500,2,1
245910518,360000,7500,2,1
158551653,360000,7500,2,1
97976635,360000,7500,2,1
61857188,360000,7500,2,1
29383319,360000,7500,2,1
1421258280,360000,7500,1,2
176648090,360000,7500,1,2
123240668,360000,7500,1,2
87101088,360000,7500,1,2
81052232,360000,7500,1,2
65449869,360000,7500,1,2
1215913748,360000,7500,3,2
124712716,360000,7500,3,2
124098869,360000,7500,3,2
91927384,360000,7500,3,2
60965433,360000,7500,3,2
63561747,360000,7500,3,2
1154416578,360000,7500,4,2
159420908,360000,7500,4,2
131673065,360000,7500,4,2
66166352,360000,7500,4,2
73622122,360000,7500,4,2
60252107,360000,7500,4,2
1420127302,360000,7500,2,2
163359395,360000,7500,2,2
138535121,360000,7500,2,2
95795999,360000,7500,2,2
85877343,360000,7500,2,2
72080992,360000,7500,2,2
2678476207,720000,7500,1,0
206951586,720000,7500,1,0
140311921,720000,7500,1,0
93645759,720000,7500,1,0
66794015,720000,7500,1,0
56443495,720000,7500,1,0
2428777209,720000,7500,0,1
215517412,720000,7500,0,1
124830748,720000,7500,0,1
97995978,720000,7500,0,1
69869565,720000,7500,0,1
28463931,720000,7500,0,1
2692867458,720000,7500,2,1
313030208,720000,7500,2,1
137673762,720000,7500,2,1
107976216,720000,7500,2,1
74665463,720000,7500,2,1
57739876,720000,7500,2,1
2802044919,720000,7500,1,2
161273896,720000,7500,1,2
113218980,720000,7500,1,2
78524210,720000,7500,1,2
82518358,720000,7500,1,2
75510638,720000,7500,1,2
2427967168,720000,7500,3,2
182003359,720000,7500,3,2
115420143,720000,7500,3,2
146349330,720000,7500,3,2
77945102,720000,7500,3,2
39288159,720000,7500,3,2
2576397656,720000,7500,4,2
194192260,720000,7500,4,2
135530233,720000,7500,4,2
69502046,720000,7500,4,2
56998129,720000,7500,4,2
64789046,720000,7500,4,2
2384263656,720000,7500,2,2
144401205,720000,7500,2,2
96326947,720000,7500,2,2
48653366,720000,7500,2,2
65436842,720000,7500,2,2
74323209,720000,7500,2,2
364193832,90000,12500,1,0
192440330,90000,12500,1,0
119098881,90000,12500,1,0
88808411,90000,12500,1,0
52294997,90000,12500,1,0
141835287,90000,12500,1,0
337551703,90000,12500,0,1
178301331,90000,12500,0,1
95175047,90000,12500,0,1
55924390,90000,12500,0,1
44899230,90000,12500,0,1
59521018,90000,12500,0,1
373081779,90000,12500,2,1
238395535,90000,12500,2,1
128856477,90000,12500,2,1
109214174,90000,12500,2,1
47326984,90000,12500,2,1
54676564,90000,12500,2,1
351557670,90000,12500,1,2
142081615,90000,12500,1,2
114699318,90000,12500,1,2
90893911,90000,12500,1,2
59111260,90000,12500,1,2
42197516,90000,12500,1,2
400142349,90000,12500,3,2
156679718,90000,12500,3,2
120335259,90000,12500,3,2
83200497,90000,12500,3,2
