time_ns,n,split,node1_consumers,node2_consumers
1171259266,90000,7500,1,0
267761090,90000,7500,1,0
229488245,90000,7500,1,0
126216344,90000,7500,1,0
78165376,90000,7500,1,0
70705659,90000,7500,1,0
35505995,90000,7500,1,0
38619047,90000,7500,1,0
34200140,90000,7500,1,0
20723542,90000,7500,1,0
25424304,90000,7500,1,0
20649722,90000,7500,1,0
15624864,90000,7500,1,0
17985509,90000,7500,1,0
14231373,90000,7500,1,0
16539516,90000,7500,1,0
14088077,90000,7500,1,0
14351380,90000,7500,1,0
8508585,90000,7500,1,0
10493028,90000,7500,1,0
21603849,90000,7500,1,0
11105295,90000,7500,1,0
15976198,90000,7500,1,0
14590207,90000,7500,1,0
8426477,90000,7500,1,0
10792253,90000,7500,1,0
14111762,90000,7500,1,0
17325081,90000,7500,1,0
27084256,90000,7500,1,0
18878054,90000,7500,1,0
10969498,90000,7500,1,0
481348142,90000,7500,0,1
506019250,90000,7500,0,1
258102973,90000,7500,0,1
130525508,90000,7500,0,1
417964035,90000,7500,0,1
37553598,90000,7500,0,1
108922844,90000,7500,0,1
21031846,90000,7500,0,1
49579466,90000,7500,0,1
19432687,90000,7500,0,1
25515098,90000,7500,0,1
13523180,90000,7500,0,1
16969011,90000,7500,0,1
14350985,90000,7500,0,1
15421564,90000,7500,0,1
16410430,90000,7500,0,1
11874281,90000,7500,0,1
9860627,90000,7500,0,1
8794389,90000,7500,0,1
10445262,90000,7500,0,1
9039533,90000,7500,0,1
15538413,90000,7500,0,1
8344367,90000,7500,0,1
11976917,90000,7500,0,1
9600088,90000,7500,0,1
11393073,90000,7500,0,1
8352657,90000,7500,0,1
17506669,90000,7500,0,1
11039371,90000,7500,0,1
7775522,90000,7500,0,1
9040718,90000,7500,0,1
362464403,90000,7500,1,1
489162350,90000,7500,1,1
190281011,90000,7500,1,1
141532114,90000,7500,1,1
154241305,90000,7500,1,1
57652240,90000,7500,1,1
107632779,90000,7500,1,1
23065239,90000,7500,1,1
60519752,90000,7500,1,1
25220610,90000,7500,1,1
33921442,90000,7500,1,1
19341893,90000,7500,1,1
18977533,90000,7500,1,1
20765386,90000,7500,1,1
12361410,90000,7500,1,1
14988122,90000,7500,1,1
